region,review_text,
Jatinegara,"This is the worst hotel ever. The cleaness is fair. The hospitality from the crew is feally bad and can be considered ugly. The front desk people do not speak english well. You have to pay almost a dollar for a cup of hot water if you want to make coffee, mineral waters are ALWAYS complimentary with a room.  The location is not so great too, the best of all for Muslim family because they prohibited having opposite sex (without marriage bonding) guest in the room.",
Jatinegara,"I didn't spend so much time here. I checked in at night to have a rest and put my luggages. Because I spent my day exploring Jakarta city. So, this one is quite good, everyday the housekeeper check and clean our room. Be careful you may find traffic jam outside the hotel because it located in a crowded place, better go earlier. From the outside, this hotel looks like an apartment, and so does inside. Note, they won't allow you to book a room with two different gender inside unless you're married.",
Jatinegara,"So not recommendeeeeeeeed!!!   This hotel was dirty, the cardlock is broken, so if we left the room empty, when we need to enter, we should ask the reception and there are small cockroach..... I just can't sleep well",
Jatinegara,"Room space are adequate, linen are clean and the air-conditioning is great. Toilet are not impressive. they did not clean it well. They need to meet their housekeeping for that. Check is was fast. But when i did check out, the front desk wasn't friendly at all. no smile and not helpful. i hope he get reprimanded.",
Jatinegara,"I'm not going back to this hotel! Small cockroach-like animals are running around in the room. No phone in the room, no bedside lamps, the TV doesn't work, the bathroom door is broken, no drinking water!",
Jatinegara,"Been to this hotel for short"" vacation only, now already 5th times.  but I don't know why the service quality is getting worse each time I visited.  From no soap, no mineral water, dirty towel, and etc. the parking space always full also.  You only can count on the internet connection that is fast enough. Others are terrible.""",
Jatinegara,"I visited my with my family along with my father and mother my law. Arrived at 11.30 PM, and to my surprise THERE ARE NO PARKING SPOT AVAILABLE. What make it worse is that the hotel BLOCKED the only road to get out of the parking lot. Plus, the parking guy BLAMED us because we did not coordinate with him before entering the area. Awful management. Plain terrible.",
Jatinegara,"I plan to stay 3 nights (25-28 August) at this hotel. I got a queen size bed room. At the beginning I have to say that this hotel need to be improved, even-though this is a budget hotel. The receptionists do not wear a uniform and they are not so friendly to the guess. The room is very small, the bed cover looks dirty seem that this hasn’t been replaced from the previous guess. It also the room boy didn’t make the bed so it looks messy. When I turn on the aircon not cool and noisy, so I decided to change the room. I got new room just opposite of the previous room. The new room is a smoking room, I don’t like it but I have no choice since this is the only available room. Things that I don’t like beside the cigarette smell is the room doesn’t have a headlight, so I have to deal",
Jatinegara,"I had been to Zodiak @sutami before and it is a lot better that this place. The best thing only the location.  Don't expect too much when you book this hotel, you'll regret it. room is very small Air conditioner took long time to cool the room only 1 elevator/lift",
Jatinegara,"room was clean, fast response receptionist. the air conditioner need service. the break fast very bad. the price is so so and so. the amenities not bad. the bath room is very bad, the shower some times not working. just need more renovation. and need refrigerator at room",
Jatinegara,"not too big, it's enough just to take a rest. clean and convertible. good hospitality and easy to find food near the inn. I like the room because is clean and they prepare it well, the toilet also clean enough",
Jatinegara,"New real estate development with thousands of units to choose from. Close to the highway which connects to Soekarno airport and the south of Jakarta. 10 minutes from the center Grand Indonesia. (When there's no traffic) Bassura City has a free shuttle to Tebet train station. There's a brand new mall with everything you need. The owner of the room was very kind and attended all my requests for WiFi, extra towels (for a small fee) and showed me around. We have access to free gym, 3 swimming pools and sauna. They have a nice garden and basketball court usable under appointment.  Clean and safe.  Affordable. If you need a modest apartment but clean and good service, look for this owner. They have a lot of apartments.",
